,album_name,track_number,song_id,song_name,song_uri,artist_name,artist_uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
847,Red (Taylor's Version),2,4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),spotify:track:4OAuvHryIVv4kMDNSLuPt6,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.00108,0.516,0.777,1.62e-06,0.0761,-4.908,0.0375,125.047,0.408,80
848,Red (Taylor's Version),3,3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),spotify:track:3S7HNKPakdwNEBFIVTL6dZ,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0344,0.645,0.593,0.000127,0.13,-6.506,0.0288,109.984,0.299,72
849,Red (Taylor's Version),4,6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),spotify:track:6AtZLIzUINvExIUy4QhdjP,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0129,0.584,0.557,0.0,0.0576,-6.371,0.0342,154.008,0.767,80
850,Red (Taylor's Version),5,3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),spotify:track:3nsfB1vus2qaloUdcBZvDu,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0171,0.44,0.528,0.00203,0.234,-7.809,0.0317,185.972,0.132,78
851,Red (Taylor's Version),6,3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),spotify:track:3yII7UwgLF6K5zW3xad3MP,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.000443,0.642,0.695,1.02e-05,0.0753,-5.62,0.0281,103.984,0.642,79
852,Red (Taylor's Version),7,2r9CbjYgFhtAmcFv1cSquB,I Almost Do (Taylor's Version),spotify:track:2r9CbjYgFhtAmcFv1cSquB,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0167,0.511,0.559,0.0,0.113,-6.587,0.0264,145.88,0.248,71
853,Red (Taylor's Version),8,5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),spotify:track:5YqltLsjdqFtvqE7Nrysvs,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0317,0.567,0.686,1.86e-06,0.0732,-6.139,0.175,172.014,0.716,81
854,Red (Taylor's Version),9,7eQj6r5PIdYKEIZjucBMcq,Stay Stay Stay (Taylor's Version),spotify:track:7eQj6r5PIdYKEIZjucBMcq,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0848,0.693,0.681,0.0,0.0768,-7.039,0.025,100.02,0.663,71
855,Red (Taylor's Version),10,0y6kdSRCVQhSsHSpWvTUm7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),spotify:track:0y6kdSRCVQhSsHSpWvTUm7,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0399,0.502,0.534,0.0,0.0977,-5.954,0.0278,94.05,0.155,74
856,Red (Taylor's Version),11,7J4b3LVCIGO4CMBDFLPoP6,Holy Ground (Taylor's Version),spotify:track:7J4b3LVCIGO4CMBDFLPoP6,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0288,0.622,0.809,0.00218,0.109,-5.623,0.0638,156.894,0.511,70
857,Red (Taylor's Version),12,73qMN9bXy7MSPwwGfH3wQr,Sad Beautiful Tragic (Taylor's Version),spotify:track:73qMN9bXy7MSPwwGfH3wQr,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.622,0.601,0.406,9.19e-05,0.133,-11.827,0.0275,130.059,0.232,72
858,Red (Taylor's Version),13,4e5ayHsOLJNLTGfjau2mEw,The Lucky One (Taylor's Version),spotify:track:4e5ayHsOLJNLTGfjau2mEw,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.066,0.686,0.571,0.0,0.0608,-7.138,0.05,117.889,0.538,70
859,Red (Taylor's Version),14,7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),spotify:track:7qEUFOVcxRI19tbT68JcYK,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.271,0.498,0.61,0.0,0.223,-5.098,0.0363,79.918,0.474,76
860,Red (Taylor's Version),15,7A2cNLRT0YJc1yjxHlKihs,Starlight (Taylor's Version),spotify:track:7A2cNLRT0YJc1yjxHlKihs,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.00324,0.628,0.685,0.0,0.18,-5.864,0.0358,126.014,0.605,70
861,Red (Taylor's Version),16,05GsNucq8Bngd9fnd4fRa0,Begin Again (Taylor's Version),spotify:track:05GsNucq8Bngd9fnd4fRa0,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.075,0.519,0.527,0.0,0.132,-7.673,0.0274,78.915,0.267,73
862,Red (Taylor's Version),17,0NRHj8hDwwmSPaA41o379r,The Moment I Knew (Taylor's Version),spotify:track:0NRHj8hDwwmSPaA41o379r,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0494,0.636,0.402,0.0,0.107,-7.855,0.031,125.952,0.208,70
863,Red (Taylor's Version),18,4pNApnaUWAL2J4KO2eqokq,Come Back...Be Here (Taylor's Version),spotify:track:4pNApnaUWAL2J4KO2eqokq,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0158,0.46,0.632,0.0,0.0822,-6.031,0.0302,79.846,0.399,73
864,Red (Taylor's Version),19,0DMVrlMUn01M0IcpDbwgu7,Girl At Home (Taylor's Version),spotify:track:0DMVrlMUn01M0IcpDbwgu7,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.00955,0.691,0.736,1.88e-05,0.101,-6.974,0.0326,125.089,0.612,68
865,Red (Taylor's Version),20,5jAIouBES8LWMiriuNq170,State Of Grace (Acoustic Version) (Taylor's Version),spotify:track:5jAIouBES8LWMiriuNq170,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.663,0.445,0.131,1.57e-06,0.108,-13.778,0.0564,208.918,0.101,67
866,Red (Taylor's Version),21,7nWui6jiMM2m9qFmET1Mtj,Ronan (Taylor's Version),spotify:track:7nWui6jiMM2m9qFmET1Mtj,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.661,0.623,0.279,0.0,0.193,-10.802,0.031,116.04,0.38,65
867,Red (Taylor's Version),22,4OmFmE0fzcMG6g0Y8p4eSD,Better Man (Taylor's Version) (From The Vault),spotify:track:4OmFmE0fzcMG6g0Y8p4eSD,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.214,0.473,0.579,0.0,0.0877,-5.824,0.0384,73.942,0.255,74
868,Red (Taylor's Version),23,01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),spotify:track:01K4zKU104LyJ8gMb7227B,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.817,0.606,0.377,0.0,0.154,-9.455,0.0275,101.96,0.446,78
869,Red (Taylor's Version),24,0v4z1tuZvn6LGknom9Qx7d,Babe (Taylor's Version) (From The Vault),spotify:track:0v4z1tuZvn6LGknom9Qx7d,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0538,0.584,0.743,2.83e-06,0.121,-7.075,0.0931,167.844,0.746,74
870,Red (Taylor's Version),25,3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),spotify:track:3z6XUommYDWPHeFhmhhT6j,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,74
871,Red (Taylor's Version),26,4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),spotify:track:4CkgMiMqZ5JzW9iYXSTMTL,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.167,0.391,0.715,0.0,0.183,-4.516,0.0495,149.654,0.473,77
872,Red (Taylor's Version),27,3oGVx9RBmiYGv5ZCecWLkx,Forever Winter (Taylor's Version) (From The Vault),spotify:track:3oGVx9RBmiYGv5ZCecWLkx,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.256,0.611,0.552,0.0,0.134,-5.828,0.031,116.012,0.41,70
873,Red (Taylor's Version),28,4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),spotify:track:4IQkfUsrwXol38VV3U7t7T,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.817,0.61,0.488,0.0,0.312,-6.918,0.0293,125.039,0.443,71
874,Red (Taylor's Version),29,6pYNq0ZwpPVazKzsqpf0G8,The Very First Night (Taylor's Version) (From The Vault),spotify:track:6pYNq0ZwpPVazKzsqpf0G8,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.00115,0.678,0.733,0.0,0.104,-5.025,0.0281,121.009,0.581,76
875,Red (Taylor's Version),30,5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.274,0.631,0.518,0.0,0.088,-8.771,0.0303,93.023,0.205,87
876,Fearless (Taylor's Version),1,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),spotify:track:77sMIMlNaSURUAXq5coCxE,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0122,0.569,0.741,0.0,0.333,-4.963,0.0282,100.118,0.43,84
877,Fearless (Taylor's Version),2,2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),spotify:track:2nqio0SfWg6gh2eCtfuMa5,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.116,0.559,0.646,0.0,0.32,-4.61,0.0272,95.466,0.289,72
878,Fearless (Taylor's Version),3,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.13,0.627,0.792,3.97e-06,0.0845,-4.311,0.031,119.054,0.415,82
879,Fearless (Taylor's Version),4,550erGcdD9n6PnwxrvYqZT,Hey Stephen (Taylor’s Version),spotify:track:550erGcdD9n6PnwxrvYqZT,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.106,0.788,0.571,0.0,0.0934,-6.135,0.0296,115.99,0.797,71
880,Fearless (Taylor's Version),5,5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),spotify:track:5YL553x8sHderRBDlm3NM3,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.369,0.423,0.517,0.0,0.177,-7.377,0.0486,185.262,0.366,72
881,Fearless (Taylor's Version),6,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),spotify:track:1qrpoAMXodY6895hGKoUpA,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0623,0.632,0.773,0.0,0.0885,-4.856,0.0346,130.033,0.474,86
882,Fearless (Taylor's Version),7,7HC7R2D8WjXVcUHJyEGjRs,Breathe (feat. Colbie Caillat) (Taylor’s Version),spotify:track:7HC7R2D8WjXVcUHJyEGjRs,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.156,0.506,0.626,0.0,0.228,-6.066,0.0287,148.035,0.321,69
883,Fearless (Taylor's Version),8,0k0vFacOHNuArLWMiH60p7,Tell Me Why (Taylor’s Version),spotify:track:0k0vFacOHNuArLWMiH60p7,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0222,0.578,0.909,0.0,0.333,-3.669,0.0628,100.023,0.541,68
884,Fearless (Taylor's Version),9,6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),spotify:track:6iiAfo4wTA2CVC3Uwx9uh8,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0538,0.506,0.444,0.0,0.123,-4.99,0.0285,133.873,0.241,70
885,Fearless (Taylor's Version),10,22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),spotify:track:22bPsP2jCgbLUvh82U0Z3M,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0033,0.402,0.732,0.0,0.108,-4.665,0.0484,161.032,0.472,82
886,Fearless (Taylor's Version),11,1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),spotify:track:1msEuwSBneBKpVCZQcFTsU,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0231,0.598,0.821,0.0,0.143,-4.433,0.0447,128.03,0.673,73
887,Fearless (Taylor's Version),12,6ON9UuIq49xXY9GPmHIYRp,The Best Day (Taylor’s Version),spotify:track:6ON9UuIq49xXY9GPmHIYRp,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.488,0.642,0.576,0.0,0.159,-8.524,0.0282,125.0,0.469,67
888,Fearless (Taylor's Version),13,3ExweHKZF9B752DPQByRVT,Change (Taylor’s Version),spotify:track:3ExweHKZF9B752DPQByRVT,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.000191,0.499,0.815,0.0,0.181,-4.063,0.0341,95.999,0.344,66
889,Fearless (Taylor's Version),14,2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),spotify:track:2m3ObD945KvpE5y9A1eUWm,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0474,0.572,0.69,0.0,0.0897,-6.201,0.0358,160.111,0.624,68
890,Fearless (Taylor's Version),15,0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),spotify:track:0tQ9vBYpldCuikPsbgOVKA,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0181,0.393,0.531,0.0,0.169,-6.112,0.0329,200.391,0.224,68
891,Fearless (Taylor's Version),16,01QdEx6kFr78ZejhQtWR5m,Forever & Always (Piano Version) (Taylor’s Version),spotify:track:01QdEx6kFr78ZejhQtWR5m,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.819,0.546,0.273,0.0,0.137,-9.208,0.0308,118.753,0.271,67
892,Fearless (Taylor's Version),17,1n2wszmJyVkw6FHqyLnQsY,Come In With The Rain (Taylor’s Version),spotify:track:1n2wszmJyVkw6FHqyLnQsY,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0406,0.476,0.564,0.0,0.102,-5.677,0.0269,143.929,0.167,65
893,Fearless (Taylor's Version),18,51A8eKvvZz9uydvIZ7xRSV,Superstar (Taylor’s Version),spotify:track:51A8eKvvZz9uydvIZ7xRSV,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.157,0.454,0.555,0.0,0.343,-6.69,0.0283,171.862,0.171,65
894,Fearless (Taylor's Version),19,1cSFlSBdpT4F5vb1frQ231,The Other Side Of The Door (Taylor’s Version),spotify:track:1cSFlSBdpT4F5vb1frQ231,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0279,0.432,0.873,0.0,0.167,-4.367,0.0577,163.936,0.629,69
895,Fearless (Taylor's Version),20,2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),spotify:track:2JoJrsEV15OzbijS47lids,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.0135,0.482,0.779,0.0,0.296,-5.025,0.0409,158.162,0.328,67
896,Fearless (Taylor's Version),21,4CHpVfAhuxNJ3ibExe6kxO,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),spotify:track:4CHpVfAhuxNJ3ibExe6kxO,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.816,0.599,0.494,0.0,0.101,-7.61,0.0372,142.893,0.44,66
897,Fearless (Taylor's Version),22,2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),spotify:track:2CYVETnhM9aytqrazYYwrK,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.162,0.66,0.817,0.0,0.0667,-6.269,0.0521,135.942,0.714,77
898,Fearless (Taylor's Version),23,34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),spotify:track:34V9RiEPe8MNdU32qJsJa1,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.849,0.609,0.373,0.0,0.0779,-8.819,0.0263,106.007,0.13,68
899,Fearless (Taylor's Version),24,7eResoqEJJAVTkQYSqvO3P,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),spotify:track:7eResoqEJJAVTkQYSqvO3P,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.225,0.588,0.608,0.0,0.092,-7.062,0.0365,90.201,0.508,70
900,Fearless (Taylor's Version),25,4uuEGH5SVuzkkSFjo2DEiY,Don’t You (Taylor’s Version) (From The Vault),spotify:track:4uuEGH5SVuzkkSFjo2DEiY,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.514,0.563,0.473,1.2e-05,0.109,-11.548,0.0503,101.934,0.405,70
901,Fearless (Taylor's Version),26,4qUijfYU8EoIWiY6oSyrgT,Bye Bye Baby (Taylor’s Version) (From The Vault),spotify:track:4qUijfYU8EoIWiY6oSyrgT,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.334,0.624,0.624,0.0,0.0995,-7.86,0.0539,80.132,0.527,68
902,evermore (deluxe version),1,2gVhfX2Gy1T9kDuS9azrF7,willow,spotify:track:2gVhfX2Gy1T9kDuS9azrF7,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.833,0.392,0.574,0.00179,0.145,-9.195,0.17,81.112,0.529,75
903,evermore (deluxe version),2,1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,spotify:track:1gcyHQpBQ1lfXGdhZmWrHP,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.92,0.462,0.24,0.0,0.113,-12.077,0.0377,171.319,0.32,76
904,evermore (deluxe version),3,3Dby3p1m6IOZn2gIIqECgK,gold rush,spotify:track:3Dby3p1m6IOZn2gIIqECgK,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.83,0.512,0.462,0.166,0.121,-10.491,0.0408,112.05,0.353,73
905,evermore (deluxe version),4,6sQckd3Z8NPxVVKUnavY1F,‘tis the damn season,spotify:track:6sQckd3Z8NPxVVKUnavY1F,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.735,0.575,0.434,6.59e-05,0.105,-8.193,0.0312,145.916,0.348,74
906,evermore (deluxe version),5,6lCvK2AR2uOKkVFCVlAzzm,tolerate it,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.878,0.316,0.361,2.67e-05,0.0797,-10.381,0.0488,74.952,0.221,75
907,evermore (deluxe version),6,6uwfVkaOM1mcMkFmSn35ix,"no body, no crime (feat. HAIM)",spotify:track:6uwfVkaOM1mcMkFmSn35ix,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.418,0.546,0.613,0.0,0.103,-7.589,0.0264,79.015,0.535,73
908,evermore (deluxe version),7,55Vf4bimc1Rtfg0PAQRAo2,happiness,spotify:track:55Vf4bimc1Rtfg0PAQRAo2,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.87,0.559,0.334,0.0,0.114,-10.733,0.0376,122.079,0.211,71
909,evermore (deluxe version),8,66tOfHVH3aUrscg8vExRV4,dorothea,spotify:track:66tOfHVH3aUrscg8vExRV4,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.696,0.605,0.488,0.0,0.129,-8.322,0.0264,119.966,0.354,71
910,evermore (deluxe version),9,2awNGIJHodfLZSClB3PYhz,coney island (feat. The National),spotify:track:2awNGIJHodfLZSClB3PYhz,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.819,0.537,0.537,0.000904,0.142,-11.266,0.0617,107.895,0.292,72
911,evermore (deluxe version),10,43Ykum9T72UOPhBN31grpN,ivy,spotify:track:43Ykum9T72UOPhBN31grpN,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.855,0.515,0.545,1.97e-05,0.0921,-9.277,0.0353,88.856,0.535,72
912,evermore (deluxe version),11,52OkpDsU6MmPx1AwGOb6Ap,cowboy like me,spotify:track:52OkpDsU6MmPx1AwGOb6Ap,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.768,0.604,0.517,0.000155,0.123,-9.014,0.0347,127.967,0.511,72
913,evermore (deluxe version),12,5VYWxXUpxuxEmCqMLDqICo,long story short,spotify:track:5VYWxXUpxuxEmCqMLDqICo,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.66,0.546,0.73,0.179,0.0972,-7.704,0.0417,157.895,0.573,71
914,evermore (deluxe version),13,5uICWmZTLkpEVbK22PBP6e,marjorie,spotify:track:5uICWmZTLkpEVbK22PBP6e,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.876,0.535,0.561,0.000136,0.115,-11.609,0.0484,96.103,0.287,72
915,evermore (deluxe version),14,6a8aUhYbaQBUI8PcJ5ZmQ6,closure,spotify:track:6a8aUhYbaQBUI8PcJ5ZmQ6,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.835,0.689,0.704,4.83e-06,0.134,-10.813,0.245,151.884,0.92,69
916,evermore (deluxe version),15,6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),spotify:track:6Wlq9rqkxrqj5Kls4Kw14H,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.937,0.39,0.27,0.00227,0.111,-10.673,0.0308,125.177,0.32,73
917,evermore (deluxe version),16,3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,spotify:track:3zwMVvkBe2qIKDObWgXw4N,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.769,0.581,0.619,0.000106,0.117,-6.524,0.0282,137.915,0.645,83
918,evermore (deluxe version),17,1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,spotify:track:1kdWw77ZpYOkhxeuhzU1j6,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.801,0.592,0.41,1.39e-05,0.09,-12.426,0.0397,151.923,0.416,74
919,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],1,0P9wLFurlgumLXuqFEpw52,the 1,spotify:track:0P9wLFurlgumLXuqFEpw52,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.75,0.78,0.361,7.14e-06,0.108,-6.942,0.048,139.902,0.163,55
920,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2,7zcnlq38eqNWyUF6eNaB5Z,cardigan,spotify:track:7zcnlq38eqNWyUF6eNaB5Z,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.525,0.612,0.58,0.000414,0.26,-8.572,0.0419,130.045,0.534,56
921,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],3,4ojxSyrEraN7d46BMBPThZ,the last great american dynasty,spotify:track:4ojxSyrEraN7d46BMBPThZ,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.481,0.688,0.653,0.00414,0.106,-8.558,0.0403,147.991,0.701,54
922,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4,6kz2hkq1xQvDqPcUyBkw8f,exile (feat. Bon Iver),spotify:track:6kz2hkq1xQvDqPcUyBkw8f,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.761,0.31,0.374,2.46e-05,0.11,-8.464,0.0275,75.938,0.16,55
923,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],5,0Oju1YcbPCJuUQQWoZNdJK,my tears ricochet,spotify:track:0Oju1YcbPCJuUQQWoZNdJK,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.814,0.456,0.265,0.0,0.0679,-10.663,0.0328,129.947,0.112,55
924,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],6,5jQyGzcwqAxwT5QUIMivoX,mirrorball,spotify:track:5jQyGzcwqAxwT5QUIMivoX,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.686,0.549,0.417,1.9e-06,0.0604,-10.064,0.035,110.137,0.347,53
925,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],7,2vJ7QvyCiR4DaHxwO58izA,seven,spotify:track:2vJ7QvyCiR4DaHxwO58izA,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.888,0.602,0.494,2.59e-05,0.0902,-10.813,0.0277,94.955,0.374,52
926,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],8,1UHoF9p75IVsvUt6WdTYhn,august,spotify:track:1UHoF9p75IVsvUt6WdTYhn,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.553,0.387,0.634,6.93e-05,0.0931,-9.222,0.0363,89.567,0.42,55
927,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],9,5DnDBYrfGoxdnomqEAkFIv,this is me trying,spotify:track:5DnDBYrfGoxdnomqEAkFIv,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.312,0.511,0.478,2.3e-05,0.147,-9.837,0.0322,135.882,0.408,53
928,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],10,7CVTowKpGPA2MsIbkTl2oc,illicit affairs,spotify:track:7CVTowKpGPA2MsIbkTl2oc,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.862,0.529,0.304,0.0,0.108,-10.567,0.0356,119.58,0.44,53
929,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],11,4WHIqhrbdva5vQSrCuet3l,invisible string,spotify:track:4WHIqhrbdva5vQSrCuet3l,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.859,0.651,0.459,6.63e-05,0.105,-11.128,0.0507,83.455,0.454,54
930,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],12,7klXN6RCN5Rj0VeYO5gBzU,mad woman,spotify:track:7klXN6RCN5Rj0VeYO5gBzU,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.67,0.593,0.7,6.77e-06,0.116,-9.016,0.0492,141.898,0.451,51
931,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],13,5MFjHn1qfR9AsWuyzJLk1z,epiphany,spotify:track:5MFjHn1qfR9AsWuyzJLk1z,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.727,0.317,0.254,0.000326,0.0867,-13.679,0.0286,93.933,0.103,50
932,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],14,2jhfs6moEAK13eLM6xim4l,betty,spotify:track:2jhfs6moEAK13eLM6xim4l,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.589,0.595,0.376,0.0,0.0989,-8.767,0.0256,95.946,0.476,52
933,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],15,0O9i6jhscByEJs1ipy5hu4,peace,spotify:track:0O9i6jhscByEJs1ipy5hu4,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.916,0.644,0.284,1.5e-05,0.0909,-12.879,0.0821,150.072,0.328,50
